ID,Item Number,Item Name,UNIT,CATEGORY,REORDERQTY,Average Unit Cost,Regular Price,WHOLESALE,TAXRATE,TAX GROUP,LOCATION,qty,Item Type,Item Description,shelf,supplier
7393,11814,Samsung Galaxy S24 128 Gray,PC,ELECTRONICS,0,51362.4,68500,0,16,B,Main Shop,100,inventory,Samsung Galaxy S24 8/128 Gray refurb phone,,
7394,11833,Samsung S24 Ultra 256 violet,PC,ELECTRONICS,0,88556.12,107152,0,16,B,Main Shop,100,inventory,Samsung S24 Ultra 5g 12/256 titanium violet,,
7395,11854,HP 440 G7 Fan,PC,ELECTRONICS,0,1500,0,0,16,B,Main Shop,100,inventory,HP 440 G7 Fan,,
7396,11882,Bios Socket,PC,ELECTRONICS,0,2252.8,0,0,16,B,Main Shop,100,inventory,Bios Socket,,
7397,11911,Iphone 14 Pro protector,PC,ELECTRONICS,0,625,1500,0,16,B,Main Shop,100,inventory,Iphone 14 Pro protector,,
7398,11925,Samsung S24 Ultra silicone cove,PC,ELECTRONICS,0,300,800,0,16,B,Main Shop,100,inventory,Samsung S24 Ultra silicone phone cover,,
7399,11927,Hp Laserjet Pro MFP 3203 fdw pr,PC,ELECTRONICS,0,37000,0,0,16,B,Main Shop,100,inventory,Hp Laserjet Pro MFP 3203 fdw printer,,
7400,11948,CD Case ideapad 3 15 ITL,PC,ELECTRONICS,0,6000,0,0,16,B,Main Shop,100,inventory,CD Case ideapad 3 15 ITL,,
7401,11755,HP Elitebook 820 G3 i5 8th/8gb/,PC,ELECTRONICS,0,13988.55,25000,0,16,B,Main Shop,100,inventory,HP Elitebook 820 G3 i5 8th/8gb/256gb ssd Win 11,,
7402,11780,HP Folio 9470M i7 3rd/8gb/500 h,PC,ELECTRONICS,0,12394.54,20000,0,16,B,Main Shop,100,inventory,HP Folio 9470M i7 3rd/8gb/500 hdd,,
7403,11815,Samsung S21 ultra 128 Black,PC,ELECTRONICS,0,28268.83,37800,0,16,B,Main Shop,100,inventory,Samsung Galaxy S21 ultra 5G 12/128 phantom Black,,
7404,11834,Samsung S24 Ultra 256 Grey,PC,ELECTRONICS,0,88556.11,107152,0,16,B,Main Shop,100,inventory,Samsung S24 Ultra 5g 12/256 Titanium Grey,,
7405,11855,Hp 830 G6 fan,PC,ELECTRONICS,0,2000,0,0,16,B,Main Shop,100,inventory,Hp 830 G6 fan,,
7406,11883,Hp 830 G5 i5 m/board,PC,ELECTRONICS,0,11868,20000,0,16,B,Main Shop,100,inventory,Hp 830 G5 i5 m/board,,
7407,11912,Iphone 13 ProMax protector,PC,ELECTRONICS,0,150,1200,0,16,B,Main Shop,100,inventory,Iphone 13 ProMax protector,,
7408,11926,Dell xps13-9370 / dxgh8 Org Bat,PC,ELECTRONICS,0,2251,3500,0,16,B,Main Shop,100,inventory,Dell xps13-9370 / dxgh8 7390 Org Battery,,
7409,11756,Lenovo Thinkpad X390 i5 8th/8g/,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,Lenovo Thinkpad X390 i5 8th/8g/256gb/touchscreen,,
7410,11781,HP Folio 9480M i7 3rd/8gb/512gb,PC,ELECTRONICS,0,12394.54,20000,0,16,B,Main Shop,100,inventory,HP Folio 9480M i7 3rd/8gb/512gb ssd,,
7411,11816,Samsung Galaxy S21 128 Purple,PC,ELECTRONICS,0,21081.644,28900,0,16,B,Main Shop,100,inventory,Samsung Galaxy S21 8/128 Purple refurb phone,,
7412,11835,Samsung Note 20 128 MysticGreen,PC,ELECTRONICS,0,21331.79,28000,0,16,B,Main Shop,100,inventory,Samsung Note 20 5g  8/128 Mystic Green,,
7413,11856,Asus TP3402VA Core i7-13700H/16,PC,ELECTRONICS,0,91843.14,116000,0,16,B,Main Shop,100,inventory,ASUS Vivobook S 14 Flip Touch Screen /Intel Core i7-13700H/16GB RAM/512GB SSD/14 Inch WUXGA(1920x1200)/Windows 11 Home/Backlit Chiclet Keyboard/1080p FHD camera with privacy shutter/Cool Silver -TP3402VA-LZ380W,,
7414,11884,Tin net sheet EMMC 7pcs,PC,ELECTRONICS,0,7578,10000,0,16,B,Main Shop,100,inventory,Tin net sheet EMMC 7pcs,,
7415,11913,Iphone 13 phone protector,PC,ELECTRONICS,0,250,1000,0,16,B,Main Shop,100,inventory,Iphone 13 phone protector,,
7416,11757,Lenovo T470S i5/7th/8gb/256gb n,PC,ELECTRONICS,0,12925.88,20000,0,16,B,Main Shop,100,inventory,Lenovo T470S i5/7th/8gb/256gb non-touch,,
7417,11782,Lenovo Thinkpad T14 Gen 1 i7/8g,PC,ELECTRONICS,0,31699.72,45000,0,16,B,Main Shop,100,inventory,Lenovo Thinkpad T14 Gen 1 i7 8th/8gb/256gb,,
7418,11817,Asus ROG G14 GA401 Fan,PC,ELECTRONICS,0,776.1,0,0,16,B,Main Shop,100,inventory,Asus ROG Zephyrus G14 GA401 Fan,,
7419,11836,Samsung Note 20 128 Mysticblack,PC,ELECTRONICS,0,20918.35194,28000,0,16,B,Main Shop,100,inventory,Samsung Note 20 5g 8/128 Mystic black,,
7420,11857,Asus TP3402va i5-1335U/8GB RAM/,PC,ELECTRONICS,0,69939.002,88000,0,16,B,Main Shop,100,inventory,ASUS Vivobook S 14 Flip Touch Screen /Intel Core i5-1335U/8GB RAM/512GB SSD/14 Inch WUXGA(1920x1200)/Windows 11 Home/Backlit Chiclet Keyboard/1080p FHD camera with privacy shutter/Cool Silver -TP3402VA-LZ477W,,
7421,11885,Tin net sheet square hole 7pcs,PC,ELECTRONICS,0,7578,10000,0,16,B,Main Shop,100,inventory,Tin net sheet square hole 7pcs,,
7422,11914,Iphone 11 / XR phone protector,PC,ELECTRONICS,0,150,800,0,16,B,Main Shop,100,inventory,Iphone 11 / XR phone protector,,
7423,11928,Hp Laserjet Pro 4003dw printer,PC,ELECTRONICS,0,30000,0,0,16,B,Main Shop,100,inventory,Hp Laserjet Pro 4003dw printer,,
7424,11949,Logitech Lift Vertical graphite,PC,ELECTRONICS,0,6566.896,9000,0,16,B,Main Shop,100,inventory,Logitech Lift Vertical Ergonomic Mouse graphite,,
7425,11954,14.0 slim 40p 9480 folio,PC,ELECTRONICS,0,3412,5000,0,16,B,Main Shop,100,inventory,,,
7426,11981,Iphone 13 128 Blue,PC,ELECTRONICS,0,38161.84,50400,0,16,B,Main Shop,100,inventory,Iphone 13 128 Blue,,
7427,12008,Hitage SW-2875+ SMART WATCH (Ac,PC,ELECTRONICS,0,1212.4036,2500,0,16,B,Main Shop,100,inventory,Hitage SW-2875+ SMART WATCH (Active Pro),,
7428,12021,Huawei 4G Mobile Wifi 5 White,PC,ELECTRONICS,0,4048,5500,0,16,B,Main Shop,100,inventory,Huawei 4G Mobile Wifi 5 White 195Mbps type c 1500mah battery connect upto 16 devices,,
7429,12050,Poly Neckband,PC,ELECTRONICS,0,4500,6000,0,16,B,Main Shop,100,inventory,Poly Neckband,,
7430,12062,Samsung S21 5G 128 Cream,PC,ELECTRONICS,0,21092.06,28900,0,16,B,Main Shop,100,inventory,Samsung S21 5G 128 Cream,,
7431,11929,Samsung S22 Ultra 12/512 black,PC,ELECTRONICS,0,54341.25,70000,0,16,B,Main Shop,100,inventory,Samsung S22 Ultra 12/512 black,,
7432,11950,Logitech Pebble 2 Combo Tonal G,PC,ELECTRONICS,0,6631.557,9500,0,16,B,Main Shop,100,inventory,Logitech Pebble 2 Combo Tonal Graphite,,
7433,11955,Lenovo E14 Gen 4 IO cable,PC,ELECTRONICS,0,2216,4000,0,16,B,Main Shop,100,inventory,,,
7434,11982,Iphone 13 128 Midnight Blue,PC,ELECTRONICS,0,38161.84,50400,0,16,B,Main Shop,100,inventory,Iphone 13 128 Midnight Blue,,
7435,12009,hitage SW-2856 LUXURY SMART WAT,PC,ELECTRONICS,0,1697.36506,3500,0,16,B,Main Shop,100,inventory,hitage SW-2856 LUXURY SMART WATCH,,
7436,12022,lenovo E14 i5 motherbd,PC,ELECTRONICS,0,20137,26000,0,16,B,Main Shop,100,inventory,,,
7437,12063,Samsung S20+ 128 Cosmic Blue,PC,ELECTRONICS,0,20029.39,28900,0,16,B,Main Shop,100,inventory,Samsung S20+ 128 Cosmic Blue,,
7438,12079,iPhone 15 Pro White 256,PC,ELECTRONICS,0,81260.34,105000,0,16,B,Main Shop,100,inventory,iPhone 15 Pro White 256,,
7439,11930,Thinkpad X1 Tablet screen+ touc,PC,ELECTRONICS,0,8494,15000,0,16,B,Main Shop,100,inventory,Lenovo Thinkpad X1 Tablet screen+ touch,,
7440,11951,Logitech MX Keys Mini Graphite,PC,ELECTRONICS,0,13079.25,18000,0,16,B,Main Shop,100,inventory,Logitech MX Keys Mini Graphite,,
7441,11956,asus zenpad 10 screen+touch+bez,PC,ELECTRONICS,0,6402,10000,0,16,B,Main Shop,100,inventory,,,
7442,11983,Iphone 13 128 White,PC,ELECTRONICS,0,38161.84,50400,0,16,B,Main Shop,100,inventory,Iphone 13 128 White,,
7443,12010,Samsung S22 Ultra 512 Green,PC,ELECTRONICS,0,54341.25,70000,0,16,B,Main Shop,100,inventory,Samsung S22 Ultra 512 Green,,
7444,12023,lenovo E14 gen 4 i5 motherbd,PC,ELECTRONICS,0,34487,40000,0,16,B,Main Shop,100,inventory,,,
7445,12064,samsung S21 Silicone cover,PC,ELECTRONICS,0,450,1000,0,16,B,Main Shop,100,inventory,s21 silicone phone cover,,
7446,12080,HP ProBook 440 G11 U7 16/512,PC,ELECTRONICS,0,90000,0,0,16,B,Main Shop,100,inventory,"HP ProBook 440 G11 - Intel Core Ultra 7-155U, 16GB DDR5 5600 / 512GB PCIe NVMe M.2 SSD, FreeDOS, 14"" WUXGA, Fingerprint Reader, Backlit Keyboard, Pike Silver, 1 Year Warranty,",,
7447,11837,Samsung Z Fold 5 512gb Cream,PC,ELECTRONICS,0,98619.31,120000,0,16,B,Main Shop,100,inventory,Samsung Z Fold 5 12/512gb Cream,,
7448,11858,Asus S14 TN3402YA Ryzen 5 7430,PC,ELECTRONICS,0,69990.86833,92000,0,16,B,Main Shop,100,inventory,ASUS Vivobook S 14 Flip Touch Screen /AMD Ryzen 5 7430U/16GB RAM/512GB SSD/14 Inch WUXGA(1920x1200)/Windows 11 Home/1080p FHD camera with privacy shutter/Cool Silver,,
7449,11886,Asus flow GZ301 Keyboard us,PC,ELECTRONICS,0,9658,15000,0,16,B,Main Shop,100,inventory,Asus flow GZ301 Keyboard us,,
7450,11915,Samsung S23 Fe phone protector,PC,ELECTRONICS,0,300,1000,0,16,B,Main Shop,100,inventory,Samsung S23 Fe phone protector,,
7451,11931,Hp Envy 17m-ce 30 pin screen,PC,ELECTRONICS,0,15384,20000,0,16,B,Main Shop,100,inventory,Hp Envy 17m-ce 30 pin screen+ touch+bezel +digitizer,,
7452,11952,14.0 Short 32pin screen,PC,ELECTRONICS,0,10000,0,0,16,B,Main Shop,100,inventory,14.0 Short 32pin screen,,
7453,11957,HP Laser jet pro MFP 4303dw,PC,ELECTRONICS,0,58000,0,0,16,B,Main Shop,100,inventory,HP Laser jet pro MFP 4303dw Printer,,
7454,11984,Iphone XS MAX 256 Silver,PC,ELECTRONICS,0,23284.46,31000,0,16,B,Main Shop,100,inventory,Iphone XS MAX 256 Silver,,
7455,11838,Samsung Z Fold 5 512gb Icy Blue,PC,ELECTRONICS,0,98619.31,118500,0,16,B,Main Shop,100,inventory,Samsung Z Fold 5 12/512gb Icy Blue,,
7456,11859,Asus S14 TN3402YA Ryzen 7 7730U,PC,ELECTRONICS,0,89220.93504,118450,0,16,B,Main Shop,100,inventory,ASUS Vivobook S 14 Flip Touch Screen /AMD Ryzen 7 7730U/16GB RAM/512GB SSD/14 Inch WUXGA(1920x1200)/Windows 11 Home/1080p FHD camera with privacy shutter/Cool Silver -TN3402YA-LZ424W,,
7457,11887,Hp x360 1030 g4 touch + screen,PC,ELECTRONICS,0,11088,18000,0,16,B,Main Shop,100,inventory,Hp x360 1030 g4 touch + screen,,
7458,11916,Samsung S22 Ultra protector,PC,ELECTRONICS,0,350,1000,0,16,B,Main Shop,100,inventory,Samsung S22 Ultra phone protector,,
7459,11932,Lenovo L14 gen2 i5 motherboard,PC,ELECTRONICS,0,24744,30000,0,16,B,Main Shop,100,inventory,Lenovo L14 gen2 i5 motherboard,,
7460,11953,Ubiquiti Poe 48v adapter,PC,ELECTRONICS,0,3000,0,0,16,B,Main Shop,100,inventory,Ubiquiti Poe 48v adapter,,
7461,11958,Hp pavilion 14-dh i5 motherboar,PC,ELECTRONICS,0,16000,0,0,16,B,Main Shop,100,inventory,Hp pavilion 14-dh i5 motherboard,,
7462,11985,Nano lock,PC,ELECTRONICS,0,3000,4200,0,16,B,Main Shop,100,inventory,Nano lock,,
7463,11839,Iphone 12 Pro 256 Pacific Blue,PC,ELECTRONICS,0,46290.7,61000,0,16,B,Main Shop,100,inventory,Iphone 12 Pro 256 Pacific Blue,,
7464,11860,Asus UX3407RA  X  X1 26-100/16G,PC,ELECTRONICS,0,125961.654,160000,0,16,B,Main Shop,100,inventory,ASUS Zenbook A14 OLED  Qualcomm Snapdragon  X  X1 26-100/16GB RAM/512GB SSD/14 Inch WUXGA(1920x1200 OLED )/Windows 11 Home /FHD camera/English Keyboard/Iceland Gray - UX3407QA-QD311W,,
7465,11890,Asus TP412 30P Screen + touch,PC,ELECTRONICS,0,7838,15000,0,16,B,Main Shop,100,inventory,Asus TP412 30P Screen + touch,,
7466,11917,Samsung Note 20+ protector,PC,ELECTRONICS,0,300,1000,0,16,B,Main Shop,100,inventory,Samsung Note 20+ protector,,
7467,11933,HP Zenbook 15 g4 i7 motherboard,PC,ELECTRONICS,0,11874,20000,0,16,B,Main Shop,100,inventory,HP Zenbook 15 g4 i7 motherboard,,
7468,11959,iphone 16 Promax Magsafe cover,PC,ELECTRONICS,0,800,3500,0,16,B,Main Shop,100,inventory,iphone 16 Promax Magsafe cover,,
7469,11986,Samsung S21 Ultra  128 Silver,PC,ELECTRONICS,0,28268.83,37800,0,16,B,Main Shop,100,inventory,Samsung S21 Ultra 5G 128 Phantom Silver,,
7470,12011,Asus Q543 Utra 9 185h/24gb/2tb/,PC,ELECTRONICS,0,150000,0,0,16,B,Main Shop,100,inventory,"Asus Vivibook Pro 15 OLED Q543 Utra 9 185h,24gb ddr5 5600,2tb m.2 NVMe NVIDIA Geforce RTX 3050 6GB GDDR6, Win 11 Home",,
7471,11840,Brother TN2355 Toner,PC,ELECTRONICS,0,9500,0,0,16,B,Main Shop,100,inventory,Brother TN2355 Toner,,
7472,11861,Asus UM3406KA Ryzen AI R7-350/1,PC,ELECTRONICS,0,121225.6587,158000,0,16,B,Main Shop,100,inventory,ASUS Zenbook 14 / AMD Ryzen AI R7-350/16GB RAM/1TB SSD/14'Inch 3K(2880x1800)OLED 120Hz/Windows 11 Home/Backlit Chiclet Keyboard With Copilot key/Jade Blac,,
7473,11891,Iphone 15 Pro Max phone cover,PC,ELECTRONICS,0,450,1500,0,16,B,Main Shop,100,inventory,Iphone 15 Pro Max phone cover,,
7474,11918,Samsung Note 20 protector,PC,ELECTRONICS,0,337.5,1000,0,16,B,Main Shop,100,inventory,Samsung Note 20 protector,,
7475,11934,Lenovo NM-D471 i5 motherboard,PC,ELECTRONICS,0,23574,30000,0,16,B,Main Shop,100,inventory,Lenovo idea pad 3 NM-D471 i5 motherboard,,
7476,11960,iphone 16 Promax Protector,PC,ELECTRONICS,0,0,0,0,16,B,Main Shop,100,inventory,iphone 16 Promax Protector,,
7477,11987,Samsung Note 10 5G Aura Black,PC,ELECTRONICS,0,21066.8893,27500,0,16,B,Main Shop,100,inventory,Samsung Note 10 5G Aura Black,,
7478,12012,21LS000CUE Lenovo T14S U7 155U,PC,ELECTRONICS,0,175000,0,0,16,B,Main Shop,100,inventory,21LS000CUE Lenovo Thinkpad T14S G4 Ultra 7 155U 16gb/512 Win 11 Pro 14'' Laptop,,
7479,11935,Dell 19.5v 3.34  4.5 * 3.0 ORG,PC,ELECTRONICS,0,991.43,2500,0,16,B,Main Shop,100,inventory,Dell 19.5v 3.34  4.5 * 3.0 Original,,
7480,11961,Samsung galaxy S21 128 P/Black,PC,ELECTRONICS,0,21074.7,28900,0,16,B,Main Shop,100,inventory,Samsung galaxy S21 128 P/Black,,
7481,11988,Samsung Note 10 5G Aura White,PC,ELECTRONICS,0,21074.7,27500,0,16,B,Main Shop,100,inventory,Samsung Note 10 5G Aura White,,
7482,12013,HP Envy 13 bf keyboard backlit,PC,ELECTRONICS,0,2548,4000,0,16,B,Main Shop,100,inventory,HP Envy 13 bf keyboard backlit,,
7483,12024,lenovo ideapad 3-15itl i7 mothe,PC,ELECTRONICS,0,22087,28000,0,16,B,Main Shop,100,inventory,,,
7484,12065,"Lenovo 14 G7 IML, Ultra 5 125U,",PC,ELECTRONICS,0,66456.0563,80000,0,16,B,Main Shop,100,inventory,"Lenovo ThinkBook 14 G7 IML, Intel Core Ultra 5 125U, 8GB DDR5 5600 (Up to 64GB Support), 512GB SSD M.2 2242 PCIe 4.0x4 NVMe, No OS, 14"" WUXGA",,
7485,12081,Lenovo VIS 11L AB,PC,ELECTRONICS,0,3500,5500,0,16,B,Main Shop,100,inventory,Lenovo VIS 11L AB,,
7486,12106,Samsung S23 Fe Cover,PC,ELECTRONICS,0,450,1000,0,16,B,Main Shop,100,inventory,Samsung S23 Fe Cover,,
7487,11936,HP 19V 4.74 A 7.4 *5.0 ORG,PC,ELECTRONICS,0,1102.86,3500,0,16,B,Main Shop,100,inventory,HP 19V 4.74 A 7.4 *5.0 Original,,
7488,11962,Powermax 4 way extension  2 usb,PC,ELECTRONICS,0,1000,0,0,16,B,Main Shop,100,inventory,Powermax 4 way extension  2 usb,,
7489,11989,Samsung Note 10 5G Aura Red,PC,ELECTRONICS,0,20450.67,27500,0,16,B,Main Shop,100,inventory,Samsung Note 10 5G Aura Red,,
7490,12014,Apple Airpods (3rd generation),PC,ELECTRONICS,0,10938.70118,15000,0,16,B,Main Shop,100,inventory,"Apple Airpods (3rd generation) A2565, A2564, A2566",,
7491,12025,hp envy 13-ah0051 non-touch 30p,PC,ELECTRONICS,0,8827,15000,0,16,B,Main Shop,100,inventory,,,
7492,12066,"Lenovo IP Slim 3 14IRH10, Intel",PC,ELECTRONICS,0,52806.0563,64000,0,16,B,Main Shop,100,inventory,"Lenovo IdeaPad Slim 3 14IRH10, Intel Core i5 13420H, 16GB DDR5 4800 (Up to 24GB Support), 512GB SSD M.2 2242 PCIe 4.0x4 NVMe, No OS, 14"" WUXGA",,
7493,12082,Hp 430 g6 i5 Motherboard,PC,ELECTRONICS,0,9150,15000,0,16,B,Main Shop,100,inventory,Hp 430 g6 i5 Motherboard,,
7494,12107,Samsung Fold 3 Protector,PC,ELECTRONICS,0,1500,2500,0,16,B,Main Shop,100,inventory,Samsung Fold 3 Protector,,
7495,11758,Lenovo T470S i5/7th/8gb/256gb t,PC,ELECTRONICS,0,12925.88,20000,0,16,B,Main Shop,100,inventory,Lenovo T470S i5/7th/8gb/256gb touch,,
7496,11783,Samsung S22 Ultra White 12/256,PC,ELECTRONICS,0,50687.74,67000,0,16,B,Main Shop,100,inventory,Samsung S22 Ultra White 12/256,,
7497,11818,Macbook A1989/A1964 Battery,PC,ELECTRONICS,0,3493.5,6000,0,16,B,Main Shop,100,inventory,Macbook A1989/ a1964 Battery,,
7498,11841,Toshiba C55 Charging port,PC,ELECTRONICS,0,800,2500,0,16,B,Main Shop,100,inventory,Toshiba C55 Charging port,,
7499,11862,Asus X1404VA  i7-1355U/8GB RAM/,PC,ELECTRONICS,0,64672.103,83000,0,16,B,Main Shop,100,inventory,ASUS Vivobook 14 /Intel Core i7-1355U/8GB RAM/512GB SSD/14'Inch FHD(1920x1080)/Windows 11 Home/Cool Silver - X1404VA-NK007W,,
7500,11892,Iphone 15 Pro phone cover,PC,ELECTRONICS,0,450,1500,0,16,B,Main Shop,100,inventory,Iphone 15 Pro phone cover,,
7501,11919,Samsung Flip 5 protector,PC,ELECTRONICS,0,300,1500,0,16,B,Main Shop,100,inventory,Samsung Flip 5 protector,,
7502,11759,Lenovo X1 Carbon Gen 6 i5 8th/8,PC,ELECTRONICS,0,21073.01,35000,0,16,B,Main Shop,100,inventory,Lenovo X1 Carbon Gen 6 i5 8th/8GB/256GB,,
7503,11784,Iphone 13 Pro 6/256 blue,PC,ELECTRONICS,0,51945.86,71000,0,16,B,Main Shop,100,inventory,Iphone 13 Pro 6/256 blue,,
7504,11819,Oraimo Handsfree bluetooth head,PC,ELECTRONICS,0,2000,0,0,16,B,Main Shop,100,inventory,Oraimo Handsfree bluetooth headset,,
7505,11842,Custom Gaming Desktop Pc Ci5,PC,ELECTRONICS,0,120000,140000,0,16,B,Main Shop,100,inventory,Custom Gaming Desktop Pc AsRock H510m CI5-11400F AG300 16gb/1tb Asus Dual Geforce RTX 3060 12GB gddr6 Graphics card,,
7506,11863,Lenovo IP 1 14IJL7 Celeron/8gb/,PC,ELECTRONICS,0,26775.34622,32500,0,16,B,Main Shop,100,inventory,"Lenovo IdeaPad 1 14IJL7 Intel® Celeron® N N4500 Laptop 35.6 cm (14"") Full HD 8 GB DDR4-SDRAM 256 GB SSD Wi-Fi 6 (802.11ax) Windows 11 Home UK English Grey",,
7507,11893,Iphone 13 Pro Max Magsafe cover,PC,ELECTRONICS,0,450,1500,0,16,B,Main Shop,100,inventory,Iphone 13 Pro Max Magsafe cover,,
7508,11920,Samsung S23 Ultra phone cover,PC,ELECTRONICS,0,450,1000,0,16,B,Main Shop,100,inventory,Samsung S23 Ultra phone cover,,
7509,11760,HP Folio 9470m i7 3rd/8gb/512gb,PC,ELECTRONICS,0,12394.54,20000,0,16,B,Main Shop,100,inventory,HP Folio 9470m i7 3rd/8gb/512gb win 11,,
7510,11785,Iphone Xr Blue 3/128 Blue,PC,ELECTRONICS,0,20383.61,28500,0,16,B,Main Shop,100,inventory,Iphone Xr Blue 3/128 Blue,,
7511,11820,Samsung S24 Fe silicon case,PC,ELECTRONICS,0,450,800,0,16,B,Main Shop,100,inventory,Samsung S24 Fe silicon case,,
7512,11843,hp prodesk 400 g6 i7 9th gen,PC,ELECTRONICS,0,20000,26500,0,16,B,Main Shop,100,inventory,hp prodesk 400 g6 i7 9th gen core i7 9th gen 16gb /500 2tb,,
7513,11864,HP Spectre 14t-eu000  Ultra 7 1,PC,ELECTRONICS,0,185496.25,248000,0,16,B,Main Shop,100,inventory,"HP Spectre x360 14t-eu000  Core Ultra 7 155H 32GB 2TB 14"" TOUCH WIN 11H 2.8K OLED (2880 x 1800 ) / Nighfall Black / Pen / English KB",,
7514,11894,Iphone 13 Pro Max phone cover,PC,ELECTRONICS,0,450,1500,0,16,B,Main Shop,100,inventory,Iphone 13 Pro Max phone cover,,
7515,11921,Samsung Note 20 silicon cover,PC,ELECTRONICS,0,300,800,0,16,B,Main Shop,100,inventory,Samsung Note 20 silicon cover,,
7516,11874,Samsung A16 6/128gb Black,PC,ELECTRONICS,0,16500,18500,0,16,B,Main Shop,100,inventory,Samsung Galaxy A16 6gb/128gb/ Dual Sim/Black,,
7517,11905,Samsung Note 20 Ultra mysticbr,PC,ELECTRONICS,0,40574.35,55600,0,16,B,Main Shop,100,inventory,Note 20 Ultra mysticbronze 12/256,,
7518,11937,Lenovo ideapad 3 i7 motherboard,PC,ELECTRONICS,0,31120,35000,0,16,B,Main Shop,100,inventory,Lenovo ideapad 3 i7 motherboard,,
7519,11963,Lenovo E14 Gen 6 ultra7 155h,PC,ELECTRONICS,0,125280,145000,0,16,B,Main Shop,100,inventory,Lenovo E14 Gen 6 ultra7 155h 16gb ddr5 5600/512ssd 14' WUXGA  LAPTOP 21M70027UE,,
7520,11990,Samsung Note 10 5G Aura Glow,PC,ELECTRONICS,0,21074.7,27500,0,16,B,Main Shop,100,inventory,Samsung Note 10 5G Aura Glow 12/256,,
7521,12015,Samsung S22 Ultra Green 128/8,PC,ELECTRONICS,0,54341.25,65000,0,16,B,Main Shop,100,inventory,Samsung S22 Ultra Green 128/8,,
7522,12026,HP 13-BA LA-J475p i7 motherbd,PC,ELECTRONICS,0,24427,30000,0,16,B,Main Shop,100,inventory,,,
7523,12067,Hp Elitebook 830 g8 i7 touch,PC,ELECTRONICS,0,37470.29972,50000,0,16,B,Main Shop,100,inventory,Hp Elitebook 830 G8 core i7-11th gen /16gb/512 gb touchscreen,,
7524,11821,Samsung S24 Fe protector,PC,ELECTRONICS,0,350,1000,0,16,B,Main Shop,100,inventory,Samsung S24 Fe protector,,
7525,11844,Hp Elitedesk 800 g5 i5 9th,PC,ELECTRONICS,0,15500,20000,0,16,B,Main Shop,100,inventory,Hp elitedesk 800 G5 i5 9th deskop 8gb/500+128,,
7526,11865,Samsung Galaxy S21 128 white,PC,ELECTRONICS,0,21855.93,28900,0,16,B,Main Shop,100,inventory,Samsung Galaxy S21  5G 8/128 white,,
7527,11895,Iphone 12 Pro Max Magsafe cover,PC,ELECTRONICS,0,560,1500,0,16,B,Main Shop,100,inventory,Iphone 12 Pro Max Magsafe cover,,
7528,11938,MS 12V 3.6A Special Org,PC,ELECTRONICS,0,1437.14,4000,0,16,B,Main Shop,100,inventory,MS 12V 3.6A Special Original,,
7529,11964,Samsung Galaxy A36 5G Black,PC,ELECTRONICS,0,0,76000,0,16,B,Main Shop,100,inventory,Samsung Galaxy A36 5G Black 6/128,,
7530,11991,HP Elitebook 1040 G8 11 Gen,PC,ELECTRONICS,0,55000,0,0,16,B,Main Shop,100,inventory,HP Elitebook 1040 G8 11 Gen core i7 32gb ram 512gb SSD,,
7531,12016,ubiquiti u6 pro,PC,ELECTRONICS,0,22000,0,0,16,B,Main Shop,100,inventory,ubiquiti u6 pro,,
7532,11822,Dell latitude E5520 I7 laptop,PC,ELECTRONICS,0,41000,50000,0,16,B,Main Shop,100,inventory,Dell latitude E5520 I7 gen 11 16/512 15.6 touch laptop,,
7533,11845,Hp elitedesk 800 G5 i5 deskmini,PC,ELECTRONICS,0,14500,20000,0,16,B,Main Shop,100,inventory,Hp elitedesk 800 G5 i5 9th gen 8/256 deskmini,,
7534,11866,Samsung A36 8/256 Black,PC,ELECTRONICS,0,36500,41000,0,16,B,Main Shop,100,inventory,"Samsung A36 5G Dual SIM 8GB/256GB
Awesome black",,
7535,11896,Iphone 12 Pro Max phone cover,PC,ELECTRONICS,0,450,1000,0,16,B,Main Shop,100,inventory,Iphone 12 Pro Max phone cover,,
7536,11939,Lenovo 20V 2A USB Shape Org,PC,ELECTRONICS,0,1910.71,4000,0,16,B,Main Shop,100,inventory,Lenovo q46 20V 2A USB Shape Original,,
7537,11965,Asus UX325JA Touchpad,PC,ELECTRONICS,0,2.58,0,0,16,B,Main Shop,100,inventory,Asus UX325JA Touchpad,,
7538,11992,Hitage HC-13i lighting M to Mic,PC,ELECTRONICS,0,33.9473,200,0,16,B,Main Shop,100,inventory,Hitage HC-13i lighting M to Micro F Connector,,
7539,12017,16 POE Switch,PC,ELECTRONICS,0,60000,0,0,16,B,Main Shop,100,inventory,16 POE Switch,,
7540,11846,HP P19V G4 19' Monitor,PC,ELECTRONICS,0,3000,5000,0,16,B,Main Shop,100,inventory,HP P19V G4 19' Monitor TFT,,
7541,11867,Samsung A56 8/256 Graphite,PC,ELECTRONICS,0,44500,50000,0,16,B,Main Shop,100,inventory,Samsung Galaxy A56 5G 8gb/256gb Dual SIM /Awesome Graphite,,
7542,11897,Iphone 12 Pro Magsafe cover,PC,ELECTRONICS,0,450,1500,0,16,B,Main Shop,100,inventory,Iphone 12 Pro Magsafe cover,,
7543,11940,Lenovo 20V 6.75A Type C Org,PC,ELECTRONICS,0,2189.29,5000,0,16,B,Main Shop,100,inventory,Lenovo 20V 6.75A Type C Org (95w),,
